ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
29407,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,676500,4.375,-0.1162,0.0,360.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,14520.0,CRIF,625,EXP,25-34,not_inst,75.33407572,North,direct,0,26.0
39426,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10200.0,EQUI,784,EXP,35-44,not_inst,,south,direct,1,
38598,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,246500,2.99,0.2676,7412.5,180.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6480.0,CIB,691,EXP,55-64,to_inst,66.98369565,south,direct,0,22.0
50615,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,346500,3.875,0.4895,7252.5,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,3000.0,CRIF,706,CIB,65-74,to_inst,50.36337209,south,direct,0,44.0
46449,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,356500,3.99,0.0581,1058.37,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,7620.0,CRIF,725,EXP,25-34,not_inst,91.8814433,south,direct,0,30.0
26176,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,4.5,0.3161,3875.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,3720.0,CRIF,512,EXP,65-74,to_inst,64.60280374,North,direct,0,36.0
41110,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,236500,3.875,0.18,2340.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,10980.0,CRIF,825,CIB,45-54,to_inst,74.37106918,south,direct,0,20.0
40546,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2460.0,EQUI,686,EXP,65-74,not_inst,,North,direct,1,
40637,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,686500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,19560.0,EQUI,711,EXP,35-44,not_inst,,central,direct,1,
39338,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,3.125,0.4835,7950.0,180.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,9840.0,EXP,543,EXP,35-44,to_inst,80.78358209,North,direct,0,21.0
48837,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3480.0,CIB,624,CIB,<25,to_inst,77.05223881,North,direct,1,24.0
29115,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,546500,,,,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,11100.0,CRIF,591,CIB,45-54,to_inst,81.81137725,North,direct,1,41.0
25103,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,216500,4.25,-0.0666,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,4560.0,CRIF,616,EXP,25-34,not_inst,53.06372549,North,direct,0,33.0
26097,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,436500,2.99,0.2873,13434.16,180.0,not_neg,not_int,not_lpsm,608000.0,sb,sr,home,1U,7260.0,EXP,626,EXP,55-64,to_inst,71.79276316,south,direct,0,43.0
39131,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,186500,4.125,0.6613,5830.0,360.0,not_neg,int_only,not_lpsm,228000.0,sb,pr,home,1U,5220.0,CRIF,541,CIB,55-64,to_inst,81.79824561,North,direct,0,37.0
44793,2019,cf,Female,nopre,type2,p2,l1,nopc,b/c,56500,,,,180.0,not_neg,not_int,lpsm,68000.0,sb,pr,home,1U,3960.0,CIB,503,CIB,65-74,to_inst,83.08823529,south,direct,1,31.0
44276,2019,,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,286500,3.25,-0.1859,1665.0,180.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,9900.0,CIB,670,CIB,25-34,to_inst,73.84020619,south,direct,0,29.0
40403,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,126500,4.99,0.8851,3317.69,360.0,neg_amm,not_int,not_lpsm,178000.0,sb,pr,home,1U,3660.0,CIB,657,EXP,55-64,to_inst,71.06741573,south,direct,0,48.0
35069,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,106500,,,,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,1680.0,CIB,688,CIB,55-64,to_inst,98.61111111,North,direct,1,43.0
38620,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,296500,4.375,-0.3753,671.5,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,4980.0,CIB,848,EXP,65-74,to_inst,85.20114943,south,direct,0,60.0
37185,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,216500,3.75,0.0292,295.0,180.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,7680.0,CRIF,567,CIB,55-64,to_inst,57.27513228,North,direct,0,29.0
31576,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,3.25,0.4416,8405.78,240.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,9300.0,CIB,637,EXP,65-74,to_inst,28.71767241,south,direct,0,20.0
47845,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360.0,not_neg,not_int,not_lpsm,1128000.0,sb,pr,home,1U,10560.0,EXP,813,EXP,45-54,to_inst,43.12943262,south,direct,1,49.0
37961,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,256500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,4260.0,EQUI,823,EXP,55-64,to_inst,,south,direct,1,
43434,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,,,,360.0,neg_amm,not_int,not_lpsm,568000.0,sb,ir,home,1U,1560.0,CIB,639,CIB,65-74,to_inst,59.24295775,central,direct,1,43.0
26587,2019,cf,Female,pre,type2,p1,l1,nopc,b/c,276500,3.125,0.4969,9198.57,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,9300.0,EXP,574,EXP,35-44,to_inst,99.46043165,North,direct,0,21.0
40986,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,406500,4.0,0.2691,4050.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6840.0,CRIF,760,CIB,55-64,not_inst,74.17883212,south,direct,0,49.0
33367,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,416500,,,,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,4260.0,CIB,895,CIB,55-64,to_inst,80.40540541,south,direct,1,47.0
50740,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,4.25,-0.228,0.0,360.0,not_neg,not_int,not_lpsm,1018000.0,sb,pr,home,1U,9960.0,EXP,649,EXP,55-64,not_inst,44.84282908,North,direct,0,23.0
26809,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,496500,3.99,0.3364,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,11460.0,CIB,794,EXP,35-44,not_inst,90.60218978,North,direct,0,30.0
46691,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,716500,4.25,-0.1583,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,10560.0,CRIF,566,CIB,55-64,not_inst,101.200565,North,direct,0,55.0
47141,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,546500,3.625,-0.1432,667.77,360.0,not_neg,not_int,not_lpsm,988000.0,sb,pr,home,1U,9480.0,CIB,564,CIB,25-34,not_inst,55.31376518,south,direct,0,30.0
35645,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,206500,4.25,0.6512,0.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,6840.0,CIB,577,CIB,55-64,not_inst,35.7266436,North,direct,0,14.0
32139,2019,cf,Female,nopre,type2,p1,l2,nopc,b/c,196500,,,,300.0,neg_amm,not_int,not_lpsm,198000.0,sb,pr,home,1U,5100.0,CIB,678,EXP,45-54,to_inst,99.24242424,North,direct,1,39.0
34338,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,106500,3.75,0.9623,3218.75,180.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,4140.0,CIB,863,CIB,55-64,to_inst,63.39285714,North,direct,0,11.0
44774,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,,,,360.0,neg_amm,not_int,not_lpsm,748000.0,sb,pr,home,1U,5400.0,EXP,676,EXP,>74,to_inst,55.68181818,south,direct,1,49.0
44914,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,566500,4.0,0.262,6257.4,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,11820.0,CRIF,861,EXP,35-44,not_inst,70.11138614,North,direct,0,33.0
28768,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,556500,3.5,-0.1548,1927.44,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,6960.0,CIB,531,CIB,35-44,not_inst,84.57446809,North,direct,0,41.0
32511,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,76500,,,,180.0,neg_amm,not_int,not_lpsm,78000.0,sb,pr,home,1U,3120.0,CIB,798,CIB,45-54,to_inst,98.07692308,south,direct,1,30.0
38075,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,4560.0,CRIF,855,CIB,65-74,to_inst,80.02183406,south,direct,1,59.0
26781,2019,cf,Male,nopre,type2,p3,l2,nopc,b/c,116500,4.125,0.861,1524.52,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2820.0,CIB,785,CIB,45-54,not_inst,73.73417722,south,direct,0,45.0
48454,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.875,1.4442,3870.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,2040.0,EXP,563,CIB,65-74,to_inst,71.78899083,North,direct,0,41.0
37300,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,3.99,0.5341,2000.0,180.0,not_neg,not_int,not_lpsm,548000.0,sb,ir,home,1U,23640.0,EXP,886,EXP,35-44,not_inst,55.93065693,North,direct,0,24.0
32122,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,176500,5.5,1.2901,3107.5,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3660.0,CIB,635,CIB,55-64,to_inst,71.16935484,south,direct,0,32.0
38914,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,226500,2.99,-0.2979,7242.69,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,2580.0,CRIF,730,CIB,>74,to_inst,56.90954774,south,direct,0,35.0
45957,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,3.625,0.1011,13760.52,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,4800.0,EXP,883,EXP,45-54,to_inst,66.28521127,south,direct,0,45.0
32123,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,236500,3.875,0.4366,5068.75,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,5280.0,EXP,512,EXP,45-54,to_inst,72.10365854,North,direct,0,36.0
29636,2019,cf,Female,nopre,type1,p3,l2,nopc,nob/c,446500,,,,300.0,neg_amm,int_only,not_lpsm,818000.0,sb,pr,home,1U,4380.0,CRIF,808,CIB,55-64,to_inst,54.58435208,North,direct,1,49.0
45444,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,366500,4.125,0.56,8548.93,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,4140.0,CIB,661,CIB,45-54,to_inst,75.10245902,south,direct,0,36.0
47353,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,356500,3.99,0.2065,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,4920.0,EXP,746,EXP,35-44,not_inst,68.82239382,North,direct,0,35.0
50022,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,136500,,,,360.0,not_neg,not_int,not_lpsm,218000.0,sb,ir,home,1U,5400.0,CIB,588,CIB,35-44,to_inst,62.6146789,south,direct,1,22.0
25194,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,266500,3.625,0.0707,6261.1,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3660.0,CRIF,802,CIB,35-44,not_inst,70.5026455,North,direct,0,46.0
46467,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,3.875,0.2366,1000.92,360.0,not_neg,not_int,not_lpsm,288000.0,sb,sr,home,1U,9240.0,CRIF,624,CIB,35-44,not_inst,78.64583333,North,direct,0,41.0
41362,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,3.625,-0.0641,702.3,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,11760.0,CIB,717,EXP,35-44,not_inst,76.62037037,south,direct,0,38.0
35008,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,196500,3.75,0.4915,5469.19,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,7560.0,CRIF,885,EXP,55-64,to_inst,94.47115385,North,direct,0,49.0
41583,2019,cf,Female,pre,type2,p3,l1,nopc,b/c,76500,3.25,1.5365,2629.52,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,1800.0,CIB,844,CIB,35-44,to_inst,40.69148936,North,direct,0,59.0
50607,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,626500,4.0,-0.3317,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,7920.0,CIB,833,CIB,45-54,not_inst,68.99779736,south,direct,0,48.0
31521,2019,cf,Joint,pre,type3,p3,l1,nopc,nob/c,246500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2520.0,EQUI,503,EXP,65-74,to_inst,,North,direct,1,
43266,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,356500,3.625,0.9044,2199.15,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,5700.0,CRIF,786,EXP,45-54,to_inst,96.875,North,direct,0,58.0
25482,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,4.625,1.1532,3301.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3900.0,CRIF,684,CIB,55-64,to_inst,63.39285714,North,direct,0,14.0
50550,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,326500,4.25,1.1571,2453.59,360.0,neg_amm,int_only,not_lpsm,338000.0,sb,pr,home,1U,5520.0,CRIF,558,CIB,55-64,to_inst,96.59763314,south,direct,0,44.0
50521,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,396500,4.75,1.2051,8964.03,360.0,not_neg,not_int,not_lpsm,438000.0,sb,sr,home,1U,29940.0,EXP,858,CIB,55-64,to_inst,90.52511416,North,direct,0,24.0
27982,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,906500,3.5,-0.1971,12565.0,360.0,not_neg,not_int,not_lpsm,1158000.0,sb,pr,home,1U,13920.0,EXP,896,EXP,35-44,to_inst,78.28151986,North,direct,0,37.0
36711,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,106500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1860.0,EQUI,877,EXP,65-74,to_inst,,North,direct,1,
47254,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,136500,3.99,0.6503,3823.5,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3120.0,CIB,821,EXP,55-64,to_inst,65.625,south,direct,0,21.0
49686,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,266500,4.5,0.7579,4021.67,360.0,neg_amm,not_int,not_lpsm,318000.0,sb,pr,home,1U,4620.0,CIB,546,EXP,25-34,to_inst,83.80503145,North,direct,0,44.0
28126,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,266500,4.56,0.2833,820.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,3180.0,CIB,672,EXP,65-74,to_inst,58.18777293,south,direct,0,43.0
45616,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5520.0,EQUI,756,EXP,55-64,to_inst,,North,direct,1,
44274,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,4.75,0.162,0.0,360.0,neg_amm,not_int,not_lpsm,638000.0,sb,pr,home,1U,6180.0,CRIF,518,CIB,25-34,not_inst,76.2539185,North,direct,0,44.0
28874,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,116500,3.875,0.5789,2246.46,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2700.0,CRIF,523,EXP,>74,to_inst,84.42028986,North,direct,0,41.0
37913,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4440.0,CRIF,566,CIB,>74,to_inst,72.28682171,south,direct,1,48.0
43207,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,286500,2.99,0.3297,6680.88,180.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,6000.0,CIB,585,EXP,55-64,to_inst,87.34756098,North,direct,0,44.0
29187,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,6600.0,CIB,780,CIB,45-54,to_inst,76.1627907,North,direct,1,23.0
43503,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,376500,3.99,0.985,5578.6,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,5160.0,CRIF,688,CIB,35-44,to_inst,85.95890411,south,direct,0,59.0
47352,2019,ncf,Female,nopre,type1,p1,l1,nopc,nob/c,116500,4.625,1.4227,1150.0,324.0,neg_amm,not_int,not_lpsm,118000.0,sb,pr,home,1U,2460.0,CRIF,619,CIB,25-34,to_inst,98.72881356,North,direct,0,37.0
26930,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,436500,3.99,0.4209,7721.55,360.0,not_neg,not_int,not_lpsm,588000.0,sb,ir,home,1U,17220.0,CRIF,638,EXP,45-54,not_inst,74.23469388,North,direct,0,33.0
33785,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,116500,4.99,1.0831,2831.25,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,3780.0,CRIF,842,CIB,45-54,to_inst,78.71621622,south,direct,0,30.0
27502,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,416500,3.75,0.86,4185.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,5280.0,CRIF,837,EXP,45-54,not_inst,87.13389121,North,direct,0,51.0
26738,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,,,,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6000.0,CRIF,760,CIB,55-64,to_inst,74.28057554,south,direct,1,36.0
26994,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,346500,3.0,-0.7614,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,7140.0,EXP,804,EXP,45-54,not_inst,52.65957447,central,direct,0,36.0
47816,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,216500,3.375,-0.0981,4215.19,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3240.0,EXP,539,CIB,25-34,to_inst,94.95614035,south,direct,0,41.0
41893,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,266500,4.125,0.2378,0.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3000.0,EXP,828,CIB,45-54,not_inst,95.86330935,North,direct,0,41.0
27089,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,306500,,,,300.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,5520.0,CIB,771,CIB,65-74,to_inst,88.07471264,North-East,direct,1,46.0
44584,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,336500,3.99,0.2289,295.0,336.0,neg_amm,not_int,not_lpsm,608000.0,sb,pr,home,1U,8640.0,CIB,589,CIB,35-44,to_inst,55.34539474,North,direct,0,36.0
48906,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,2U,10440.0,CRIF,695,CIB,65-74,not_inst,80.02183406,North,direct,1,30.0
40334,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,126500,,,,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2520.0,CIB,571,EXP,25-34,to_inst,75.29761905,North,direct,1,34.0
36520,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,336500,4.875,0.9227,400.0,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,6300.0,CRIF,772,CIB,25-34,to_inst,93.99441341,south,direct,0,36.0
40103,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,556500,3.875,0.2968,5500.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,9720.0,EXP,685,EXP,45-54,not_inst,88.61464968,North,direct,0,30.0
40013,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,4.875,0.4698,4326.49,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,4620.0,CRIF,596,CIB,65-74,to_inst,55.30888031,North,direct,0,31.0
39286,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,156500,3.99,1.0762,2308.39,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3900.0,CRIF,730,EXP,>74,to_inst,75.24038462,south,direct,0,35.0
29612,2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,726500,3.875,0.4779,9989.72,240.0,not_neg,not_int,not_lpsm,1368000.0,sb,pr,home,1U,10500.0,CIB,514,EXP,45-54,not_inst,53.10672515,North,direct,0,44.0
31163,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,,,,180.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,5280.0,EXP,883,CIB,45-54,to_inst,90.57017544,south,direct,1,43.0
45282,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,3.75,0.1568,6600.0,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,4860.0,EXP,649,CIB,55-64,not_inst,62.26635514,North,direct,0,43.0
47211,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,96500,,,,360.0,not_neg,not_int,lpsm,118000.0,sb,pr,home,1U,2280.0,CRIF,521,CIB,35-44,to_inst,81.77966102,south,direct,1,40.0
28139,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,4.75,0.8224,1837.5,240.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1U,3300.0,CRIF,606,CIB,55-64,to_inst,80.78358209,south,direct,0,38.0
42557,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,206500,3.99,0.8391,1774.8,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4560.0,CRIF,648,EXP,55-64,to_inst,74.28057554,North,direct,0,43.0
29167,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,286500,3.99,0.385,8325.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4440.0,CIB,853,CIB,35-44,to_inst,80.02793296,North,direct,0,32.0
50181,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,4.18,0.003,935.0,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,10320.0,CIB,568,EXP,35-44,not_inst,70.83333333,south,direct,0,42.0
39771,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,116500,3.875,1.1831,3441.58,180.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4380.0,EXP,705,EXP,65-74,to_inst,45.15503876,North,direct,0,21.0
29880,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3840.0,CIB,636,CIB,55-64,to_inst,88.56382979,south,direct,1,31.0
40724,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,116500,3.75,0.9899,3289.63,180.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,2640.0,CRIF,728,CIB,55-64,to_inst,65.4494382,North,direct,0,46.0
44593,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,4.625,0.1443,1706.25,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,2220.0,CIB,856,CIB,55-64,to_inst,55.51470588,central,direct,0,49.0
41227,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,676500,4.5,0.1427,0.0,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,12600.0,CIB,700,CIB,45-54,not_inst,94.22005571,North,direct,0,36.0
48732,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,4.25,0.0461,2452.5,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4200.0,CIB,818,CIB,35-44,to_inst,68.68556701,south,direct,0,44.0
27993,2019,cf,Female,nopre,type3,p1,l1,nopc,nob/c,136500,5.25,1.177,1445.28,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,3780.0,EXP,846,EXP,65-74,to_inst,106.640625,North,direct,0,41.0
45283,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,106500,4.625,0.5062,3062.5,360.0,neg_amm,not_int,not_lpsm,568000.0,sb,pr,home,1U,2520.0,EXP,535,CIB,55-64,to_inst,18.75,south,direct,0,43.0
41521,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.125,0.1567,9693.88,180.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,15360.0,EXP,662,EXP,55-64,to_inst,66.35174419,North,direct,0,26.0
40528,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,4.5,0.0987,2470.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3600.0,CRIF,650,CIB,>74,to_inst,80.78358209,North,direct,0,39.0
39248,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,2160.0,CIB,875,CIB,55-64,not_inst,54.62962963,North,direct,1,20.0
